address,incident_edges,betweenness_centrality
0xdc92419b36d994eb95005d54967e261e6d2f56da,5,11656.4
0x70ff74a01b5d96c0c0f26384205db023878aea1b,46,11655.3
0x0120ea5a80529222d403d277426c55803ae3a237,3,11651.4
0x63d8f8afc7384f38f56185f9a0a148bdfe59961f,10,11633.6
0x3535a850e4e1dbd88332971abf4038537edfbf7f,12,11619.8
0x385f1cf1d79559a0f2c67f30715e197d65ecb16a,12,11619.8
0x97852b9996a8e80d765faa83cbb4b644e7ca4d19,12,11619.8
0x6e44efd78d31ab6b3b4cc85e26b600f76ae986cc,4,11606.5
0xf22d28034ed349626036920ec1857249b6f23d65,22,11604.3
0x27b3671ee05dc4bc70e47c57d7a5877dab3a9a8d,22,11604.3
0xb4f57f5c20df6ef306bd302b761a7e7c6aef41f7,2,11604.2
0xff07af1d584175dee29b44edbf3f9882816987f8,2,11592.9
0xb2a210e4ef6f7d6a26790a549100ab0bc2583eab,2,11592.6
0x4f51f356b558e7a08016c6939092a06c63eb3836,5,11582
0x4fe15edb08e5a04896658c1e48b25bd47973e897,2,11570.7
0x36babca71093c8b06419ef3f5bcb12b035a0c428,9,11556.5
0xae065af717036948e01a0e4efce4896836117ef1,9,11556.5
0xd0b27d9ae36d44ef5aaabff9a268c1e37c536ea2,2,11549.2
0x5f5d2e195d403029f622f4f00302445a4b29bc76,15,11542
0xd154440fc1968034c9193198e2d8841af3f9fe72,15,11542
0x5a81b6768f582d942b1183ee63120d29b293637b,15,11542
0x771b12bc207a1c4823e77075b17f8d329acd77a3,13,11542
0xf6e0732bf352b3bc1ba8e4ba10abde661abf1dc2,15,11542
0xdb6180894e18e8f9e12b4e52c2bd3107b8095c03,15,11542
0x5d7c1adf59bac81cd47baaede0ca46daa339d1b0,15,11542
0x785d497b8b58383c8ba55497b11d69b1166f566e,15,11542
0x2a384cc5cd2464b5a57a703b4f403f40edcbb5ef,15,11542
0x84e806ad691e9788a213e9431ea38f01be66658a,15,11542
0x5e72e9496fbe260ef322f61ad5436a1d7228813d,15,11542
0xbb6d3c31faba2310457e71aac15196f9c5190d30,15,11542
0xe8f1290d29c72f538afc7f99c1c2805a891d9f6e,4,11529.5
0x85c64a152b9c3cddd6b44a81cb4a064085ee05f0,4,11529
0x6c5303f246c0a4dff46f76c4735462ebc7b7becb,2,11527.3
0x6844581879f33946aa135135e2bdbeb7baf6e23a,4,11509.8
0x3e4344818075a8738330180888b607138310adb3,22,11508.4
0xfa4a3a0fc7af0a7709fda0e96d0743eb864bf84a,5,11508.1
0x2b9f67024dc91debab6a322d27201f5f80f6b06a,6,11506.4
0xee4439beb5c71513b080bbf9393441697a29f478,16,11501
0xa559732e1834fb6cd04d5d3dba15bd1744af2711,16,11501
0x6dbbdf5b0eac46023e1b50b1aef6fae5b8c5f418,16,11501
0xf343559d0896f835dc567fc25545f569b70cd632,16,11501
0xf45c1dcefc330c4ceb7dae391da559f488de15f2,16,11501
0x413a7963e3f68abee4f306a9f1ad404799f86621,16,11501
0xb0b2ae2edb56dd88040c3754d7ec8e7c3186d990,6,11481.9
0xb8341aa3df2e9f8685e13b74d2a7f7d4f8e0f093,2,11481.4
0x77570d41440f23b9fc69f53111eba767325c4373,6,11475
0xb3852687f27cde2c112576024d729a911e4b6385,6,11475
0xef869ffca7ee9ddfa9ebe8240646aa92bec326e1,2,11466.6
0x7b251488ee3c04455dffa38e829d09ceff1046e6,2,11466.6
0x4e85621779f30ba0b85d0756ce62744613198510,2,11466.6
0x7df33b96b50ba4389527da3f01fcb73c3cddcbf9,2,11466.6
0xf0a94fbcdf80eab573c3879d57c8b13a9a1685f8,2,11466.6
0x455ed25aa0ef487d0746c6ebb134bc6d5420af1f,2,11466.6
0xb351840b8a12f08962ea4e9562693d42104bee68,2,11466.6
0xd69af2a796a737a103f12d2f0bcc563a13900e6f,5,11460.8
0xd01521281a94d3e49df24906a4b10627cab4cddc,5,11456.2
0x9a4cc6ada6313bccfb728938d7da050d6fab728a,5,11449.4
0x5b6a65dc1dfdc737604c76e2604aebbeffd23b3c,5,11444
0x8080f12f0d06c05e70601374c1bbf458ce46d314,5,11427.1
0x75162f70a7f70f1d08da193f57a97372d1f5543c,5,11423.2
0xc83f57b5e9e6d4ec21465b2dc61fb780833f0498,2,11421.2
0x3ceed7f1d90025de6dff38302843bd39288a939e,2,11421.2
0x3c0c35c4f6dddf80933e6b87834dd6fbbbde1dda,4,11415.1
0x889e804b292da9f3b55846b97680485654663127,44,11397.3
0x3847652276db158fb02bafe6c054e2f3bfa5e546,44,11397.3
0x717fc01bd79ab980638c0330d7927fcc47c73dc4,44,11397.3
0xb6119d117ea95e316e9cd19ee5e08f54c1fbc187,44,11397.3
0x5efd26b739a4398bf9b3b9356a5119bcc4ad543a,44,11397.3
0x0686e2683413ecc646d0d380c03348d2a5b38085,44,11397.3
0x6692364b1bbf9004ac4e4c5426b5fd2159719c7b,44,11397.3
0xe4f416a17ca8ae6828ceee8f0a6340667d816fe6,44,11397.3
0x8d1dd2e390937c6ecf1f15af02a960e07869ce58,44,11397.3
0x6b8220174168738961c4a262392aaa203969b0f4,44,11397.3
0xd01b524fb029d47c8c0d70a24ed169a9700f6d77,4,11394.1
0x8fa08d43874221828c1dc06e0c2f3ccbe998d521,2,11393.1
0x1a420026cb7d7375020296aa74b14c41860bbe7e,2,11391.7
0xfad331697a48b3cf6a4a1165ce8ca5c86ad660ea,4,11389.2
0x29419f1f495a20621c0ab6971c10630a5f8ee6a3,2,11365.2
0x749b8e47f0575b6bf79ac233d7727ba7926ece66,2,11357.5
0x6ef4169c9e849d48a0321086d8559ea9a352c9ed,3,11355.8
0xace537facb1d59cde152c44a2117b4035a08eb30,6,11351.6
0x43d596725bfc3acc71ddbba741e500346186b91a,3,11348.2
0xf867c945e93c5b0c066587d72f184469399859e5,5,11345.8
0x92c4f4793aecb95591cf4499afa7a8b3e4bdb7f4,2,11334.6
0x3321c281d883e210e6fc4caa8a310da8330691aa,4,11331.8
0x28322793a818b7aa4bb8b6d3655cad9bfee8695b,2,11311.6
0x4d630882f5ec51fc63f450ec87313dc333b3351d,43,11309
0x844ec1869eb5c65a71ae13138af7da20414d16ce,2,11300.9
0x7a8959d52a0c31dfd18c89016840cff614148704,2,11298.7
0x587b5e9478ffa8b6608ae06cdefa63bb62d03e23,2,11286.3
0x70feb71b9c7fd578091e96fc0fc1aee5962a822f,4,11285.1
0xe17c5c9616fecbbba54a9aadf74f63439dd84e49,2,11278.2
0xbfde03c8182bbfc1555ed745e62ae6a31aabf6cb,2,11269
0xeeda4b629be951a2d9938da167415a785525c63c,2,11265.6
0x7f2f1f42d8e725e608a05419c3738bfceffa9120,6,11247.7
0x3fec2a0692066ca1015de7e0cdb837b4fe577929,4,11241.5
0xf6de6c06f704dee6ba810958c64e49a3ea421db8,8,11238.5
0xeb53d77fd0406a42431046be36b2dc73b3c55e60,175,11237.5
0x3122ce9ef7fbaeb62c2dda1f9d624dc891778572,14,11220.5
0xf89ddef265a53d125aa0987d6e0248985fd08fa1,14,11220.5
0xb9b77b434d5efa2c7cc0f5706b052338171ca852,4,11220.5
0x4dfa346cb1141d634bc2cf9e6ce19c46657de6f6,8,11200.9
0x6db4de7500bb06215745704e668ee5cadd2c06ba,3,11198.6
0xdcf5828829065012443f7bcdae8aa5f1d02c1c33,2,11185.3
0xb26f8550fd467efae5f629ff264ff4807d2a76bc,2,11182.5
0x278249a1f6d69fb305a5f04d01e6e11430a17684,2,11182.5
0x82d4151781f079693a834b50e4e05ac7d1ec69b8,2,11182.5
0xb86414d5e0877e681fc0c96badb5daa3ab9cb79a,2,11182.5
0xe0d5d1e7b4e70505b28cc571ef5da4d8e2b2a07e,2,11182.5
0xb8ea9ece129df5b993edef5e8393b97f22ae670d,2,11182.5
0x131fa286e4cdb6a8531fc096ff7494b50bcaef7b,2,11182.5
0xfe41d1c63699a85a13962cf09e82e340b90694ce,2,11182.5
0xdd48bead61e478c5fa75b1e13fad8bfc92a4e2f1,2,11182.5
0x535fd4c859d279c722cf0c186b8a8f1275e7ced3,2,11182.5
0x2ac4d326b3218571b832b42607c46a925c19d074,2,11182.5
0xded82cd53c2dc21a5ac17a97091f735e66bd654c,2,11182.5
0x03173c3e90c89ab54305774e51aa8412da9f553d,2,11182.5
0x76621f7f376bf8baaf0e48684e57ea6527b5a191,2,11175.5
0x0b1f0bc3fb38bff9adafff4229ea3d5dcac418c9,2,11171.7
0x966cf1ce72f8be1621cf0869fb6682261c3d0d8f,2,11171
0x6503ad21bb026d33240f52e893257c4490779588,2,11170.3
0x9c4c82d885fdbf52225974d061d0532bb5f61fba,2,11166.4
0x415e042896e3f6c0ec525e5ee2b21f506f426231,2,11158.7
0x97480d891876b66137183f7d07bf6b512312faf2,4,11154.4
0x041def8a2cdc866a294ccd07543ddc6957fac412,8,11126.9
0xdd43df12c23ce74436781172e0a9e88ce4bf161a,8,11126.9
0x8249593c5b6313b5fc934776ab50d0be70e64d31,8,11126.9
0xa44457f38c5ee88759e21f370976d969666ff377,8,11126.9
0x76d2fe6234c8302c4f749e7483112252f4f1100a,8,11126.9
0xbab3110d865a83a0ea48b085f18c7f127422f5f7,5,11126.1
0xbfa9fdd2253dc0bdb8d4ac23f832379dc86f5f54,2,11123
0xa67975496e31de68a228eefc30795cb4b5911d68,4,11121.2
0x60b7fded08e57cce3e82a6136d2d08732a6dcd88,2,11114.2
0x86134e7c3af729f5b3d99882bcb4861ffd8c4d41,10,11114
0x2e11ffc10ccad5ad86f4a3299e2560c1a07683f7,10,11114
0xbd401ee44587f9a317e16c0fe67f7b66ce2ce69c,10,11114
0x5bd341c8fd7bfd0f220c6267f773006f9254eb7a,2,11114
0x5e62f21a588809560fc5f0ebd788a0dba5160167,4,11110.7
0x8f3576d99749b328b39e168422dcaa887908c2de,4,11108.6
0xfc2592622763bf05d7d904d86c18cc7b9d9fc04e,2,11079.9
0x7fb06b30aa6e27df7bed775b573360614a4bea3c,2,11076.2
0xfc9e478e3f87749774e7344de01dc25fc48455fb,4,11075.3
0x412e26ff15cddc699839dd56facd8d919d1fef3a,2,11074.8
0x0ef177da88284818096351a26c6f35c00bf11480,20,11070.6
0x70f1cfd190cc9062ddb56cf5c5a1d07d3ec4c08b,2,11069.5
0xb6f856e1978d6f7c1c983e48927121581215dc8c,4,11062.5
0x7d4f6dbb895a023ebd25f0682f33aaef5afa139c,2,11047.8
0x832f8aecdd6a5e95c05d20afe4b89cba186d9a86,2,11038.5
0xfda85dc0316c3041eeedf0b43d8664be56905c7a,6,11037.6
0xbcde56e8a03f421a29a43a3b4b169c114dd9a333,6,11037.6
0x56e0db307f6f72ad1541fb0ce46dd79086f68e4e,6,11037.6
0x8eee802bd4429d9e7566a93a9653c9778d90ccd5,6,11037.6
0xceda5dd27ecf1741ae4297991d49e3c90eb6c289,6,11037.6
0x802ee3879f3197eef527395889e58ab4d46f4a98,6,11037.6
0x4ddc182c016bba9ae4f50a9e6fd9bae039318fff,6,11015.4
0xeaf9ab53e0fda7bbed03e563b63db6c30964e184,4,11015.3
0x06fb77b33d6205b390c83c19eaef21d97eacee2e,6,11013.6
0xcc9b843764477bf765bffee36a817776756b8aa8,6,11013.6
0x979be6a3325c93f615297512ccc051194e4d26a2,2,11006.7
0x4efcf62951e4b7700c6f0d6e334399a20cdd87d6,4,11004.7
0x65f92fd1dd393579c8e5dbd75f0af8f28bb9d16a,3,11000.3
0x63e885dbd62ae249db29ba4efa880f034a0c4553,350,10988.7
0xd69cefcac4b4bb212fff504e53d4b52b5fbb8ea5,20,10984.8
0x9fc73f8463f6dc210abbff21be1eba06a630f1e8,2,10977.2
0x2c5ab0f5e7f9b44e57cf9ef8c2881ea680b25ee6,2,10970.8
0x71a768434e7f5e73d66aedcd41e7c9a239261a0e,13,10968
0x8643ef21b3c7b3a9675b120353ccf07de8a6bab9,2,10955.4
0x11a174959d1e416d968214199a8800d6f6c1bd18,2,10947.1
0x935e4a393c6400c85ab905d0dba8074a5738199e,5,10943.2
0x561a7fa807889aa80aafb01a9e90e19fe4fd6964,13,10938.7
0x121a95bf96bdfa3cf60c543fcc0110663c3f568e,2,10922.8
0x28b14e1a9aabb53f6b3319d12e0e7fbed5846fc1,3,10907.6
0x0c979ae0f8adc3b905b499e6830a03f7f06fc6f4,6,10907.3
0xfc8bbff8145e73b8070a4b21738f3520f425b7fb,12,10907.1
0x326c5d4eb7711b1a293f93fea93d6f8d28b23889,12,10907.1
0x184a6c9d58b72aee04f8cd61adada4356120155f,12,10907.1
0x199dc143be62e2a489d7ef66ba1b4d25178f3d7f,12,10907.1
0xb3d066ceaca421753af042978a9b15344eef9dfb,12,10907.1
0x61d38391e51cb5ca90ca790c3a47d6aed46d3bf1,12,10907.1
0xbb2e553fcaed1ed97aab420d5a92c7657e9fe7ee,12,10907.1
0xf862864189ca2228f7de93178e43e470bcc77570,20,10907.1
0xa6e5669e645aa7fa39d7f96023eabd8a785df320,12,10907.1
0x2a1b7d879ba9002d6e195c03b59ba1c6267274ef,13,10907.1
0x5b5787670ce18629c35ea8a038fa41f5b2b84eb4,12,10907.1
0xdedf0d64ada4444f126c8771fe7a50bc9f0b1b4e,12,10907.1
0x4f60726f50332c71c746735e5ff210582fd7893e,12,10907.1
0x2de3c3aa47a9274071959d09a1eee9a69e6e2815,12,10907.1
0x358eae1ebea2c45f3bfdf23cc282c338427613cc,12,10880.2
0x4ae1d72b436100696ae3903b0c1f49957fa101a9,12,10880.2
0x8d10ebe7b7d812addc1a34bd38c9a2cf09ffb29c,12,10880.2
0x079f55dd2a1cf06acd852631cde6036bab7b1e11,12,10880.2
0x83f1e04fa957a1273145b2cb469be68e9b569981,12,10880.2
0x060d96d1678747ca34feaedf6e972a19cb1c7eb8,12,10880.2
0x23470a667a6e882d2e334577fee4e0e369b58b54,12,10880.2
0x6499481b6853a2768c04f1e2ee50d5a64c9ec99f,12,10880.2
0xb129cf4569ab8b785774a6c5a23668e5f54375a4,12,10880.2
0xbcb3f1166eaedd2e81cb4c8e9877ffd9fe756e38,12,10880.2
0xb6b218688994cd7c06057d595e89c8fc44436a5e,12,10880.2
0xebe2240ff563b2891b9894bdbdb52a2a632392d9,12,10880.2
0xa6190a51631e38834972889b394b94ccac327a4c,12,10880.2
0x3093c044e4ae387d0f704327fdea45904a287017,12,10880.2
0x40f04559b05d8a3a4fc213acdb6e1fa9ca212359,12,10880.2
0xc4336dc3d3b8f2c7cad43d458d7c5b230ddf22cb,12,10880.2
0x8da1a7096b8a703cf2a1062438c3c5696ee4da9e,9,10866.2
0xa73336a89d4735f29d36c23f0581718db7df3013,8,10864.8
0x7267e53e599cdb4bfaf32c93e8a0498644020fee,8,10864.6
0xeea56cedd88ebcb110280b39c20f94f43fbe7b59,8,10864.5
0x54ac1d9791873f57714f1a3b92896609ef5f81d6,2,10852.7
0x9c9fedd51baa7a61400a44b94766ce3363215036,2,10852.7
0x10086ba7e996bf72bc059eb57e8326b678256d7c,2,10852.7
0x00be9266e78d140bff78b98e45877bbae574ad30,2,10852.7
0xa46a6de27dd691bdcdd4862529465b052b7b2dea,2,10852.7
0xe13ae3abbfaf5f49de00ea0fe2e397e5ae108448,5,10843.3
0x187a51256886766a1b642975935c49174de28571,18,10834.6
0x3033085cc10f8390fa35340ecfccba0eca493c46,2,10828.4
0xe2dd9e9e344bec436416561044837f4620500264,2,10807.5
0xad90a23b04d357d943e1f93cdacc93e247168b01,2,10805.1
0x0cb21fe7479faf080c58196399fd758b0f04e073,2,10793.8
0x97c59eef5393faffc64d950209fe2066bc62b9f4,5,10783.8
0xf2685f958784641ba39d98ee986a2bcf7cf81802,4,10774.9
0x31782abb49d4caaf3aa51e5abfe3765125c34f4e,5,10773.7
0x96f51b8689b2e819ccab2a31f5fb92f48608253d,6,10770.5
0x8725c0cd2806de5ff9d3822c7eb1f759d96ec27e,6,10770.5
0xd5525adb303a3c5ab88d0cc6b66490c4989d88f4,6,10770.5
0xd9e4d061e975b11052acb3d503fa120b023b840e,6,10770.4
0x2ec86d855f934984139d2b090fec66a381e716b9,5,10760.5
0xfbcd8ab16fb29c3ad19e7181b9e711d124daba38,2,10758.2
0x758d70e1ca9c15d9b75a5b2a5c841bc24f18b05d,3,10753.9
0x96742299f9929072d864919c12cf6da7e82cc474,4,10736.6
0x759e2e68b0e2d107690454ef439a6b79bdd46a1c,10,10735.1
0x0d57a47626565ebabb225fcc520b64a00f37d73a,3,10733.1
0x00f8835c4b92472d097705be9483c9ffd0d6d501,8,10731.6
0xfe748f25809fadbe77fb2357871bbf7aca15bf57,4,10727.2
0xc46cde805acc8e7507e53e36486c7d8600559d65,2,10720.1
0x6df07c7edf953d8575de32fe6466426ad7ed2870,2,10715.9
0x32f8f2a5fccd1acd78e67067a742322b68035c08,2,10705.3
0xe1991585e579f1c6bf27feafe9ea7a25c22ab2c5,2,10704.3
0x146bcbec3d724593585784b45fef7fd7ece4cf47,2,10702.7
0x6a1e5fa45743884489ad247c7ac1a1e119a7dfda,2,10691.7
0xc43291dfc7bfbb6a41f5d11b715dfe1dc543cbee,2,10689.1
0xca6a2561434a4e91442385d4d931f06c66608837,2,10688
0xf61286f6278d386ccfb0590048888e4b98a25d20,15,10687
0xf76bf8e8053ebca9532d5b69a1a6fe02d2e33a77,8,10677.8
0x18d550f3d166fa09a74753e6b2d3699614143ee4,5,10667.1
0x62a10c5fbdf175fa0f5be06c5c25ea6d226d2a02,44,10663.8
0xbe8afb70d714b8c0d8cb401e3a59b3e99feb4555,2,10663.6
0xa86d7e039e4f02b787a4fe30549c57e59d8be033,2,10661.4
0xd877aabc0ad9362f62d697d70bfe34ce09555219,2,10660.9
0x1f64b2340045e0ddbda04a99f8a8788fc0565e0a,2,10660.6
0x7d2530a2844681b4532251e01912a9a17b912d45,2,10660.2
0xcb5034aa1a404414ce8693f47d3e5db06febea55,2,10659.2
0xc30fe79d56a1d809ad005b9383e2857a7dc635a1,2,10656.9
0xf5d9ba34499d00fccc23374bca7403e5c9e6be67,4,10655.1
0xb8445dfa3b71481466c27df654c24c4cc6b021a9,2,10654
0x192eb439f805902ba8bcc4006cd773edcd55ed54,2,10652.5
0xf78b556f84f6fffedf4dfd2373bd5211a100d16e,5,10645.3
0x7f5188bbacb6956a6db965a4e6fd0d687a4bdb2c,2,10644
0xb713ce7113f67d179307ca038ed8780afbae0a71,2,10643.2
0xcc5c71566c084a65f85dcfc88b77ca23228b9bee,6,10628.4
0x11532407808ef3303400742ac36f6401300b28a9,2,10624.1
0x9e67f1303a7f55ec09381e5375e9dbaa273a31f6,2,10618.2
0x352a6cd49ab42147e087cfa131d5f9c8160ede40,6,10618
0xc8b5e35fd027ceefd3db6a333f9081ce9fceb3ec,8,10616.8
0x375c7f40e61162b890ab909193f88e3a8672abcb,4,10606
0xb9fc8bc13c4fd7efe3796a6c08191cad99f237a7,5,10605
0x4e11d2f9f640b03fb4a3532648193824e886e274,3,10603.5
0x552115d9614294972a802e4824507d0811460fa9,2,10589.6
0xb642e131e723ca7f9126c22ee1cff487902cd799,14,10580.1
0x0f3b94a2358bc3d54ca388a4db22c934fb1af735,14,10580.1
0x72c906d7b92305d0491f5534a96d5b0e33642596,14,10580.1
0xbdd70b985edda616a9fbed5d980184587836201c,14,10580.1
0x1965b95268e2aa9bd767beb418db0d0b75ccfadd,14,10580.1
0xfac0793fc7075a3a796e95b333cd08b4ede506bf,14,10580.1
0x565f3dd042e16edb2006295b5458807fb2c8fc60,14,10580.1
0x0e5d8a7582d9b712c94672ccf871b190cef41bdb,14,10580.1
0x09088024e69e3f361aa33b20fd36e9e45f511671,14,10580.1
0x93f2ed8d429148fce3d4d3e1a04cdfe6b4d9ebbe,14,10580.1
0x7b0d8f8f4996303e5b37d559bc93d2ea3708f27f,2,10573.2
0x4a6d3faa184a416844e4ff8d56ebd10882719933,2,10547.3
0x7bd98a72eb5aac15a06ba490370b7d7213da404a,2,10546.3
0x453d2dc8a57f89de0b840840ea14cdeee171dba9,14,10544.6
0x4cd36d4204439567d779110137d901806768ac1f,14,10544.6
0x862adc197b69b0d4a0ac533d2ce79866846b3d83,2,10528.8
0x5c1092ec6e20742f524d74fa72a84ae3f90f0413,2,10528.8
0x6308b23d92e7b99ed9ea906054cc885e32fb0ebc,2,10528.8
0xb634a63babbb2ea54270d6239a2c4d0576c0bf62,2,10528.8
0xe17fe627f3cb6c5b2f0267323ec4b54adcc08724,3,10517.6
0x9c668e2acc5bed51f7afad9b4cc65f90597c5291,3,10517.1
0xa1d06a545b413ac572377627ecb0bfba69e631a4,4,10490
0x7adab1bdf6cd35e5be0ee78974cd947d1a3831f2,4,10458.6
0xc016089dcebba9f5ed3bfce4cdb0ba038794ed40,9,10447.3
0xd793b59ca7acb3123814cda3cc7198ff1dee244e,8,10426.3
0x79829dadc9e980d88495c4239d60ae8c8253de01,3,10413.4
0x428ffa41df9a20bcc0ee31a649cdc9ebc87b8bc0,4,10412.3
0xfd19d39a44f0c9f14e5ffd476e2cf25323c28915,38,10407.8
0xe0c36e2b7081c014df3ef4dbfc9fc2e7b48b773a,3,10402.5
0x1fa06b47adccf89c96fa76fef9178cee2834b78f,5,10390.6
0xdf1f0f5519d25aca8a2e38809ed59f6613264271,2,10387.4
0x221ffafb3ff6c7327159e13a37c0ba26c1f33b21,42,10384.8
0x57ecc66f9ac93945da91f2568d1590299c70458c,42,10384.8
0xd09cb97d067217c8291d90d25eef676ef670dcca,42,10384.8
0x90e667b3023e2c830cb445753bf3fc4c3ad239af,42,10384.8
0xfbd078aca99bec90d6055fca26f6ad58f636edf1,42,10384.8
0xd09a704e986ad09afe018199b060c6146832fd5c,5,10383.2
0xff9503eda9dddbdd9a7378e4469045874cc83066,2,10382.6
0x329d642ab63415016a0c297ac66a424bc9dc5fc9,2,10371.2
0x571c5c5ddbb1ffb2d21b42d2af94e025e6802c63,34,10364.8
0x55d07ea6c7b41b945abda1853319e4e13498a8d4,5,10357.8
0x239ddad835b225bcd813e0a8bf4e6278ea1e788f,5,10313.8
0x14217bbd1ebc23d138fcd08fa2cd6cf9c0b08d53,4,10308.6
0xd489ccad2c1c6ad4e14067aa85488104d05a3d65,4,10308.6
0xf259d75faf5af1af1a3e36e16d44752498767f52,3,10308.4
0x77f109018b8460b2e5d67a4aba8446cbb25e1d4f,4,10306.9
0xcda0b16c8ecbfc3e70a31d247a1a37e8a512ee52,19,10301.1
0x7d7e08ed413c86a287063f15cd88c0fdffa71672,8,10289.9
0x82659f0923edcc237e7fecc9c6053ecc39e63af7,3,10262.9
0x01416949cfa92c49f8e5b9a3d0728c53cefb1a02,26,10252.4
0xf19ca430f21b7f8620f91eae696ec6216af110cc,26,10252.4
0x0616833041113ec86dc7f004ed858bda67dfbc4a,26,10252.4
0xfe8092610333b53340886d00b52facd8a43a653c,26,10252.4
0x5bb27bc1d724cbe566ef7cc645a389d22504c9c0,26,10252.4
0x790678392836cba4c105b5cca832c78af47398a0,26,10252.4
0x43fb967fc4832e91c7339359c942815adf77097c,26,10252.4
0xe9ea510ac983178d3eeead9e3d644279e13461d8,26,10252.4
0x2c67d77bb405fd494778bb892b2e31a603b0bda7,26,10252.4
0x0a00af908f3bb30c70da41d6e1043e14d6be12df,26,10252.4
0xdeb215d455c3c065eec3e7cfbe581d01adddb9c6,22,10250.4
0xc520b5bd6223985993fd8de8a03ed7b0eefe8047,4,10239.1
0x93911e7389aa4c339fa5e8781d63a21c4bf27fc6,2,10235.5
0x5a5a7dbc5b375f928addfdb290c67030500266dd,5,10203.8
0x35ac3672acb27921c60f5f7af2ab2d90fb58aea6,31,10191.8
0xf5d21902254cfcffaf3cf7286f7d1fdf1586ac08,2,10180.7
0x8610308eca1ed35256ba3124cc5348ae9ef423b1,7,10174.7
0xcb97194401303adf0d2447e0f7b16f1ab7861851,7,10174.7
0xbe181a14baeccc27e7923547c3e0a2fbc7d37039,4,10163.6
0x99af87340366de310b341ccd89f2ebb51be9dd0f,4,10157.1
0x8a1f7c0b1f256a6a5000d70852285f027fed6e18,2,10139.6
0xb84961e1ffae1f131fba36a6a90c03e124f970ee,18,10128.6
0x1e3bc54a314d5d1fd400b67c86b88c8eba37927d,6,10115.9
0x5161fd49e847f67455f1c8bb7abb36e985260d03,6,10115.9
0x207d1648dddf1d821ff5a3d23c7a3cea46fda31f,6,10115.9
0x3a72b626abb1441d2952356b814815b3abfc13ed,6,10105.5
0x8dc82d1bf8a3fb74d74a57c547d5210f2ed900a8,7,10104.3
0xfa4abfb15bfde6391c9f43da3ce5118ba3739fa8,3,10100
0x23ff60de05dd316f8a5d0a373906a042c62f8698,14,10092.4
0x63fe8a029447034fa1b6f791f9b7e89e49c84fc8,2,10081.4
0x5617f4edf5768e3b8c43db5dda55f9a9ffbb7e50,2,10079.9
0x57c1f094c98c91b59aef93f7d4f8418c775781a1,12,10076.2
0x8ef98148f1f8dcc84786792e5fe0c372b7eca26f,2,10063.3
0xe516397facf7ed08be42c012f2e8f399e046978e,2,10062
0x0ba22141d6cc8a951773ca93c2614526010d70c1,3,10050.5
0xd5a74a884c340a741de13063a6834cf50f8929d0,10,10049
0xa2b83dc53d26761e942a21838fbbbec445b1ba09,22,10045.8
0x305bae032976dffec46021f904ab18756ea80618,6,10026.9
0x2aff73785b0e0e31c6576164dedff51559012a07,6,10026.9
0xcd69d26b07a5c553340c0506191c69c316f80073,6,10026.9
0x0fd1c5a6483fb249d4976f2b08afd785c3da5dbf,6,10026.9
0xa8972400be3fc4475557aa36f0692a637cf9a568,6,10026.9
0x47807f089bda306fa1162af11597da62f11deac9,6,10024.9
0x577c68ff4cd68f5e709cf5d07e0b1e801c9c06a6,6,10024.9
0x08d9c4a44000e4e14edba7b6d0bc38fcbb096f10,6,10024.9
0x7972e90d598717678289fcf00324eefa35861858,6,10024.9
0xb0b9b63b1dfbe7134383ede1a43c43a49da14fd5,2,10012.9
0x39c507fb54fa49d7351a185b4689ce53510dcc55,2,10012.2
0x1da617a44e92e6a3ed9432476f1c642723db742e,38,10009.8
0x538c08d30e5741002aec913e55b8b426dfef99a5,14,10001.8
0x967f9a75d320c3875e3cd5937b026acb50b4897c,5,9998.07
0x57d90b64a1a57749b0f932f1a3395792e12e7055,193,9997.5
0x8a05df2c5127e33c950e51f33bd90d69e0307ce2,2,9984.16
0x73e1baa5d8be96c2e754f563f4b2027edffeadd3,2,9978.04
0x962797c67dd38afb9004cfd50f65dfa9b9587813,5,9965
0x8a625ac07c3eb9f1cb7ec1d424cf1592e3eb69b9,2,9931.12
0x7b4c5e9fb64410718e778be07b1c523a3a599658,7,9930.26
0x8c6db8c7cc033434cf6eb83ebe6fafbcceec8d93,2,9929.28
0x6597c664ccf930808802f07054bee271de8918a6,2,9928.85
0x009983e83223014faccfc8f793aae008e03ff740,2,9927.5
0xcf151aaf4842e34fbb16fd655f1abbaf12b16744,2,9921.58
0x7f3289a77c4325608e1762e16677385830492671,4,9914.78
0xb7fbd944150d129260b40875c7348e9a2e29135b,4,9907.38
0xe9ea522d2710cb5d5bb0ef427744dcee2d0f8b82,2,9881.65
0x5fe63826837604a9c2bcaa79d0bdbd6b4f0d4833,4,9878.62
0x8da57816df4e3025e62dfa5874b521c73a50b44e,5,9878.34
0xc56a5220ba673280fc4b6a4cec694b4a34c04742,3,9876.81
0x075447983c8e02e8a2846eedef440625a8a04d6d,3,9860.86
0x4eaf1296487f2e28f4b6caf30fd8aac15b07796f,2,9845.18
0x1ab65e36a4657e4eaec37823e0ed0b6cf630cafe,4,9839.72
0xd8026823c5de26d9c1228ae394ee2d89bb0a9793,2,9820.56
0x735833a7515a2eec778b2f7028b8cb5351794a36,14,9803.34
0xed802626217fc6e73d423ad3d73f66d3ed0205d0,2,9802.04
